"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","text_value"
"1","507438427d98062df26eddc3873bd0f4",514,"male","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","beide Fussgelenke steif, lichtes Fell"
"2","4dd9113376c313220d58c648b1291fab",513,"female","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","kleine Verletzung After"
"3","264d29d5d0c017f10f2f087600eece80",508,"female","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","no Whiskers, kahl  Kopfim Nacken"
"4","15ca07334b958baf07bda790d2f71689",511,"female","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","kahl an Hals und Brust"
"5","85cd1944c00c36a9402543b11edd38d8",514,"female","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","linkes Auge trueb"
"6","b1fe73aa16df5f86af1b3b0af22052c2",494,"male","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","nacken ruecken rasier"
"7","531492b56240fe94e4d644dbb60f7257",393,"male","GMC late adult (53 weeks)","HMGULA_001","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","zwitschert"
"8","c51a9c03f17ae1f40e3dd0cfa020eec4",393,"female","GMC late adult (53 weeks)","HMGULA_001","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","kahler kopf, nacken kahler strich Brust"
"9","e20334e63c9c8cca149aeaa34da02ad0",516,"female","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","liches fell"
"10","35ceb8232e4c0e52725085bcf076e446",513,"female","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","lichtes Fell an Brust"
"11","488ef9b8fb260072af8a8b0abe585260",511,"female","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","lichtes fell Ruecken"
"12","3af62f04f521657f8bd565fb4cc120cb",390,"female","GMC late adult (53 weeks)","HMGULA_001","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","rasiert im Gesicht, no Whiskers"
"13","4a3f53d31f6ef15889ca66ea4456e5ae",512,"male","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","kleiner Tumor Bauch"
"14","9452fcef3913dfddab15184debeb7b17",509,"female","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","Kopf kahl"
"15","e2c018f8d88eb2213e3523704ecd3348",517,"male","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","lichtes fell, keine barthaare"
"16","29fb56791a418946ca16950585c419f8",515,"female","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","2 white spots  back, 1 white spot breast"
"17","92b2490c81b91f82189bfe794139d3d4",507,"female","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","kahl im Nacken"
"18","bc6e6ed30b0ea44ac6d9bfd84e1d1a87",511,"male","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","rechtes Fussgelenk steif, Knickschwanz, Am Ruecken aufgekratzt, bereits Krallen geschnitten und Wunde ist trocken"
"19","f3dcb6c998b645e6b67f8de5f2a7716a",510,"female","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","Auge links trueb mit kleinem Tumor, kahler Ruecken"
"20","f8ce3c4fd1d5a7c62df22da651fa80be",509,"female","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","leicht entzuendetes Ohr rechts, limb grasping"
"21","5be636c398e271b2392393a6f0512ba7",513,"male","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","ergrautes Fell, rechtes Fussgelenk steif"
"22","9e849e7438c35644412037f52e233f98",510,"male","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","kahl am Hals"
"23","b9ff5f77f6c8c88e01292fe944884fdc",505,"female","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","re aauge komplett zu"
"24","601fe59bf2e05cd910f3f3bb0270ae4f",516,"female","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","kahl an Armen, Hals, Burst und Bauch"
"25","d5e045683035bd2ab14406cfdab9e048",510,"male","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","schuetteres Fell"
"26","50a2d8bbf09a83505322abb2a170e74e",386,"male","GMC late adult (53 weeks)","HMGULA_001","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","no whiskers"
"27","1a216ef0db1b8a3191e5752d493b544a",513,"male","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","kahl Gesicht"
"28","3de158a67a89738acba3d3482a31ea25",509,"male","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","kahl am hals"
"29","1f3f6a93f021a93c8951c4b39fdc200b",508,"male","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","kleiner Tumor Bauch, schuetteres Fell"
"30","1c2b6b40b5371a5adc590891cc1b34ba",392,"male","GMC late adult (53 weeks)","HMGULA_001","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","no Whiskers, kahl  im Gesicht"
"31","14f5ce00964ba5b12e97a0faba585091",517,"male","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","lichtes fell"
"32","32dabfe97583c43bfca212fe10b5ea01",509,"female","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","no whiskers"
"33","84cc849a452ea5f5681fe961a1e35e98",508,"male","GMC late adult (70 weeks)","HMGULA_002","Dysmorphology","HMGULA_DYS_001","HMGULA_DYS","Comment on dysmorphology examination","HMGULA_DYS_069_001","Doppeldaumen hinten rechts, schuetteres Fell"
