"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","data_point"
"1","1cdc1a05c87bcadf354de8dbc820c56e",424,"female","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"2","a02235448f5b009e34bbe589249a3153",434,"female","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"3","cd8c31c56b143559ae109043f5598920",427,"male","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"4","d03e0774913267e83a4739119f88c440",432,"female","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"5","4ceeb68bb7a9c3f1d11fa0ea0faab55d",429,"female","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"6","7f2450073159006c5064991e08df3bc0",427,"male","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"7","c8dfc298afda5f57a33ac8905fb52f2a",422,"male","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"8","a9aa43a738c873f25915ae70a27ec414",431,"male","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"9","b68992d108ad925c5a785b8998e3fb8f",431,"male","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"10","49b4ae3db82fb8d66751b62cd9ebbb47",434,"male","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"11","d637ba26ed77902014a7cc7dd9480c46",427,"female","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"12","ffb30f8568963e9197128c37011a894d",429,"male","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"13","580510718dcb05786e832800bb03c4be",426,"female","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"14","62d5a599b957469e9d90edf534365ce9",429,"male","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"15","3cd7194109966e109908f56133afe47a",429,"female","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"16","3ab75a21b879360b1d4afecf58acb777",425,"male","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"17","e7f5332e47e85cac2be49eae78d2bac4",430,"female","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"18","b31d0148c4192a7f1c8e184d9f3ab9a0",429,"male","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"19","be996a2a71816e43693571ce11968677",433,"male","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"20","e388cef0d6871a5828004a84c4ed8c81",429,"female","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"21","b5a89e10c405fd6f4383f00860aefc54",429,"female","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
"22","ef9358ea9460bc7dc9bba18e949420be",429,"male","GMC late adult (53 weeks)","HMGULA_001","X-ray","HMGULA_XRY_001","HMGULA_XRY","Number of ribs right","HMGULA_XRY_008_001",13
