"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","text_value"
"1","afda009b31dde550c5d22f8098cd80e9",373,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"2","4a3f53d31f6ef15889ca66ea4456e5ae",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"3","06d7c1c4eecb312a27b56141ab8056c4",489,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"4","45b498a7939b8016e863dfe69148648c",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"5","caba93db868c46b2ef5b97b15f172b08",489,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"6","5d6174c22697755eeb4eb2756d61cc84",372,"male","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"7","507438427d98062df26eddc3873bd0f4",492,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"8","85726fd3a36e6bf15e28d40650d34bea",492,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"9","35ceb8232e4c0e52725085bcf076e446",492,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"10","a3b5379f16ef2b1298266a14d53e76ce",489,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"11","537501447118d2df80c21fa4a280a3c6",494,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"12","fe52075accb753b7ea182d4dddaec37a",492,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"13","054e2cc0dca2eb076ee9a43431a8afa1",490,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"14","08964716ba5647ecb5ac13c2c5c3ac92",484,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"15","1f3f6a93f021a93c8951c4b39fdc200b",487,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wobbling gait"
"16","bc21c613ac1bfe1f0bc26ffba6f7fa5f",492,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"17","0738a76d0f546186eb0e0eceb64e441d",492,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"18","775c8b588fe7376a7936a37930f9c623",492,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"19","829bbd6ff003fcf929b13ac31a8a7204",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"20","5f08d9b7eff83a82ceb441c606dec3b6",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"21","be2ec381fdf6c763bc92b1ae94c90e2e",489,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"22","8d13ed161f801818f92a3f7dda15adde",489,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"23","47c9414d7c6b775ded7ad8e8eda4c9dd",367,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"24","4c763d536d749b944ab086bdf734c292",489,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"25","82ce624d4afffae00e57b6ad2df16aec",487,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"26","061e3ea83d8a68f094248fa10c270e80",492,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"27","1cf89e6847bd860746d9945e06fb3625",487,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"28","e9c2c00f312816f734affc0c794dc985",488,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"29","fc0d13d6b686b1721dfa7074d54f51db",486,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"30","92ac14060b953f30f1e17f6eb9611614",487,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"31","7a4096ab755f7cd94d90a4f51e0c1239",489,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"32","5be636c398e271b2392393a6f0512ba7",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"33","6e4b9e38f1192baa2e3c284cd280aae0",489,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"34","2e29e8dd578f67215e3108a1f1f0fe17",493,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"35","d5e045683035bd2ab14406cfdab9e048",489,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"36","927e114d59a418b6fac0b6bd9630697b",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"37","6e8cda38bc9fe6265d63d4acd4046b96",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"38","a4f0747b4dcb4e83d6d7867814e47975",485,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"39","29adcc7e2f72ac0e4e4c6fbb8fd2357e",486,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"40","f76949cacbc8dd6dce9e880d5353c627",487,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"41","14f5ce00964ba5b12e97a0faba585091",488,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
"42","675ccbe47e522b2f3536845598a88b03",493,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Gait comment","HMGULA_SHI_019_001","wagging gait"
