"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","text_value"
"1","5fd93a1fea2251d9391ce42d9d224a3f",539,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Virtual drum description","HMGULA_VDR_002_001","kratzwunde li Seite"
"2","a6fe4f711d3c8b27407a46a6bebcefd9",531,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Virtual drum description","HMGULA_VDR_002_001","Kreislaeufer"
"3","6e8cda38bc9fe6265d63d4acd4046b96",538,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Virtual drum description","HMGULA_VDR_002_001","or lower"
"4","264d29d5d0c017f10f2f087600eece80",536,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Virtual drum description","HMGULA_VDR_002_001","lichtes fell, Nacken, daher hintern Ohr oft detektiert"
"5","ee3c79f1f414adc7d52d3a4f4265e097",535,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Virtual drum description","HMGULA_VDR_002_001","rasiert"
"6","65cf79ed8027140c9126f90169e452b8",539,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Virtual drum description","HMGULA_VDR_002_001","rasiert, lichtes Fell"
"7","b9ff5f77f6c8c88e01292fe944884fdc",538,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Virtual drum description","HMGULA_VDR_002_001","rechtes Auge zu"
"8","0bf24ee0670e6abb227940063bf7aa3b",539,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Virtual drum description","HMGULA_VDR_002_001","rasiert"
"9","488ef9b8fb260072af8a8b0abe585260",539,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Virtual drum description","HMGULA_VDR_002_001","lichtes fell, extrem hippelig"
"10","44713eece148ac90ba2c25966cce979f",532,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Virtual drum description","HMGULA_VDR_002_001","lichtes fell, Nacken, daher hintern Ohr oft detektiert"
"11","6aeb99d06bb849c34009b80456fa8a9d",539,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Virtual drum description","HMGULA_VDR_002_001","kratzwunde li Seite"
