"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","text_value"
"1","57409413fdb8addcbc3ffa8aec8e3120",539,"male","GMC late adult (70 weeks)","HMGULA_002","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"2","e2acc0922ca0b608b56cb2e61bd63629",418,"male","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"3","ad2e42291f0d74bed9e79e98aa67c666",405,"male","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","no data"
"4","cd5798f158791fc596993f242568526d",537,"male","GMC late adult (70 weeks)","HMGULA_002","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"5","9af9e1974f8e6f5151c3077d20fdb4ef",414,"female","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"6","dbf878b3cb8fda9acc73dc7dc85e9b2c",530,"male","GMC late adult (70 weeks)","HMGULA_002","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"7","3dae83d74c8e102b8e279f54ded26cdf",421,"female","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"8","13043f1734ebf4e457fe637ad27e1431",418,"male","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"9","54ec5f249f3583d2e8c46ba2cb09d01f",422,"female","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"10","11c2f68e3474296038608e0056ffceda",528,"male","GMC late adult (70 weeks)","HMGULA_002","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"11","5208a456df16759d49e6aeaef0df9dad",538,"male","GMC late adult (70 weeks)","HMGULA_002","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"12","be2ec381fdf6c763bc92b1ae94c90e2e",539,"male","GMC late adult (70 weeks)","HMGULA_002","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","no data"
"13","e4712e6fe63842e0cef59cd56664edfe",420,"female","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"14","84cc849a452ea5f5681fe961a1e35e98",536,"male","GMC late adult (70 weeks)","HMGULA_002","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"15","054e2cc0dca2eb076ee9a43431a8afa1",537,"female","GMC late adult (70 weeks)","HMGULA_002","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"16","5fe9840a3dcdc83d56a1c0bd4662f967",422,"female","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"17","adf400bab40219c618da496de31db1c7",421,"female","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"18","82ce624d4afffae00e57b6ad2df16aec",537,"male","GMC late adult (70 weeks)","HMGULA_002","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"19","da5ae9059ba74a87018398530271a7f0",539,"male","GMC late adult (70 weeks)","HMGULA_002","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"20","afda009b31dde550c5d22f8098cd80e9",421,"female","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"21","3af62f04f521657f8bd565fb4cc120cb",417,"female","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"22","09f8497a05094c82a6ed04fb3d69fa28",420,"female","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","no data"
"23","5e35dde9d9c3b6a84bde09055409a4d6",421,"female","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"24","35edc46c3ac4ee86b8299d93efb75c9b",421,"female","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"25","7c9143fdfab56058cb53a31e0b076d29",422,"female","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"26","c657d8db2636c0be241fd52989cb9d91",421,"female","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"27","b6134e73ea37690c14371d0075c6d974",540,"female","GMC late adult (70 weeks)","HMGULA_002","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"28","5e540687bcf353b48c5ee3491826341c",541,"female","GMC late adult (70 weeks)","HMGULA_002","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"29","785baf0dd1c66446969dd9070bbf1ad3",539,"female","GMC late adult (70 weeks)","HMGULA_002","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"30","8ecb8a0222992d08842d54d23fdb3a1e",420,"female","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"31","e234432d824a0debd21a0735555034b1",414,"male","GMC late adult (53 weeks)","HMGULA_001","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"32","fd95e04dcd6607f209e3e54c01920f44",538,"male","GMC late adult (70 weeks)","HMGULA_002","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
"33","0386f7a7ff5ed49f90547187d0966ea2",537,"female","GMC late adult (70 weeks)","HMGULA_002","OCT","HMGULA_OCT_001","HMGULA_OCT","Left retinal layers","HMGULA_OCT_011_001","all present"
